Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Wnt-C59,574,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,2.1660634153428857,.9492065311222655,2.5600000000000001,.10270113046174022,-.51277084079915114,GDSC1
Wnt-C59,574,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,2.0545743311767417,.94377145230017656,2.5600000000000001,.07258849376817518,-.66638571513259126,GDSC1
Wnt-C59,574,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,1.762707199665317,.95017377679869441,2.5600000000000001,.072513891396065511,-1.0685338990962756,GDSC1
Wnt-C59,574,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,2.1286921897246023,.98848542401756867,2.5600000000000001,.062801787933860501,-.56426266324953733,GDSC1
Wnt-C59,574,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,1.7186773331190859,.90231608996664492,2.5600000000000001,.11958650865565684,-1.1292003084313642,GDSC1
RU-SKI 43,576,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,2.8362795743987319,.89704493485692116,20,.09732984732397143,-1.4995417487297402,GDSC1
RU-SKI 43,576,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,4.1327503779017896,.95722223988654065,20,.044904641205503776,-.31484226346341293,GDSC1
RU-SKI 43,576,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,2.8053062865660738,.84242085430608182,20,.02971512185958318,-1.5278447680134826,GDSC1
RU-SKI 43,576,HEL,907053,LAML,blood,acute_myeloid_leukaemia,3.5039066882177354,.94770139691778499,20,.11724720740035061,-.88947209197070798,GDSC1
RU-SKI 43,576,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,3.4973553514053721,.9250582500369926,20,.041383682372810385,-.89545862504838469,GDSC1
RU-SKI 43,576,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,2.4463828059814166,.82857057708502557,20,.090431779796724801,-1.8558247437674364,GDSC1
RU-SKI 43,576,KY821,907300,LAML,blood,leukemia,4.4749445030638082,.96867707818199023,20,.011250845409000499,-.0021493722349923386,GDSC1
RU-SKI 43,576,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,3.2112556063056048,.90961733542267953,20,.019157664977206265,-1.1568931439274073,GDSC1
RU-SKI 43,576,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,4.4692870963672222,.94895649452478281,20,.050256615012372607,-.0073190426843985565,GDSC1
RU-SKI 43,576,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,3.4053758318689389,.88866987454427626,20,.058873440392424627,-.97950840785523641,GDSC1
RU-SKI 43,576,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,3.9079516535627006,.91691299652267477,20,.049732022179531335,-.52026064411144091,GDSC1
RU-SKI 43,576,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,4.8488085186949714,.99462842935217211,20,.016341470158349396,.33948308541934358,GDSC1
RU-SKI 43,576,SIG-M5,909715,LAML,blood,acute_myeloid_leukaemia,2.5605226291105057,.88893636304536194,20,.092749119103089472,-1.7515251410736821,GDSC1
RU-SKI 43,576,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,3.4475002698039297,.93135256270080258,20,.046452259023896249,-.94101560122675365,GDSC1
RU-SKI 43,576,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,3.5718986355131173,.91950926334487315,20,.073519496137638252,-.8273418652463973,GDSC1
RU-SKI 43,576,CMK,910566,LAML,blood,acute_myeloid_leukaemia,2.5350849920942826,.86196689007869542,20,.14000098587144091,-1.7747697489723588,GDSC1
RU-SKI 43,576,CESS,910688,LAML,blood,acute_myeloid_leukaemia,2.7142527904201992,.8718878933046661,20,.045596288528952367,-1.6110483617421265,GDSC1
RU-SKI 43,576,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,2.3893113645138651,.86033638695390136,20,.089647116638995689,-1.9079759431213494,GDSC1
RU-SKI 43,576,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,3.4441053457187785,.92777289342476044,20,.046405649895958724,-.94411784217605188,GDSC1
RU-SKI 43,576,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,2.9958658692052818,.91479053662162824,20,.11946824406986932,-1.3537137047799375,GDSC1
RU-SKI 43,576,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,5.7588812432822714,.9869987612699147,20,.034392661786393844,1.171096636191415,GDSC1
RU-SKI 43,576,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,3.753272099716209,.9251242576667229,20,.060301082541092156,-.66160496696701654,GDSC1
RU-SKI 43,576,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,3.9533972191109266,.95651517883861237,20,.063542626259979959,-.47873303086542962,GDSC1
RU-SKI 43,576,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,4.1580446916302876,.98796343784895546,20,.03964962213680185,-.29172862266768645,GDSC1
RU-SKI 43,576,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,2.7819852930665823,.82446394398581768,20,.052456587268068726,-1.5491552124292729,GDSC1
AICA Ribonucleotide,1001,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,5.9858684298273044,.69709968882391249,2000,.15951409356564675,-1.346737477983063,GDSC1
AICA Ribonucleotide,1001,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,5.7794181611572153,.65262502712774362,2000,.1327839038852365,-1.5080393890391566,GDSC1
AICA Ribonucleotide,1001,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,6.8735153080500497,.78544427628638236,2000,.20958637057851606,-.65320901360936434,GDSC1
AICA Ribonucleotide,1001,HEL,907053,LAML,blood,acute_myeloid_leukaemia,6.6797200343733802,.80203445994942424,2000,.066082243038001309,-.80462343510202283,GDSC1
AICA Ribonucleotide,1001,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,5.9427635571972139,.66960510833359788,2000,.095390663113128674,-1.3804157985580481,GDSC1
AICA Ribonucleotide,1001,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,5.7292279072976067,.64539597185430486,2000,.12216821400472733,-1.5472535974589214,GDSC1
AICA Ribonucleotide,1001,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,5.7612813426461038,.6499623656584923,2000,.11906001934057187,-1.5222098888169737,GDSC1
AICA Ribonucleotide,1001,KY821,907300,LAML,blood,leukemia,6.5608835274276451,.76599062634450898,2000,.17978185343953282,-.89747173119317236,GDSC1
AICA Ribonucleotide,1001,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,7.9586684172235218,.92032009667705128,2000,.11799984489640525,.19463328480805844,GDSC1
AICA Ribonucleotide,1001,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,5.8616998194790639,.65205924879832178,2000,.13102936463288228,-1.4437518062829051,GDSC1
AICA Ribonucleotide,1001,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,5.2239358762507058,.5589487310251281,2000,.1422163072577754,-1.942043930134757,GDSC1
AICA Ribonucleotide,1001,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,6.835251226801426,.77314042154669649,2000,.12157707245590101,-.68310516956967315,GDSC1
AICA Ribonucleotide,1001,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,6.628073592655519,.80376713253410492,2000,.12761508543697844,-.84497537943226109,GDSC1
AICA Ribonucleotide,1001,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,7.7912650597187252,.91230515094819764,2000,.13195023052374358,.063839163508654637,GDSC1
AICA Ribonucleotide,1001,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,6.5199505205849828,.75408739401305269,2000,.15797768969694082,-.92945314866250295,GDSC1
AICA Ribonucleotide,1001,CMK,910566,LAML,blood,acute_myeloid_leukaemia,7.3069953946657042,.88082244566988988,2000,.062122450224701385,-.31452615876841855,GDSC1
AICA Ribonucleotide,1001,CESS,910688,LAML,blood,acute_myeloid_leukaemia,7.6049966970605984,.89977906276090769,2000,.068128540070085744,-.081694397961582288,GDSC1
AICA Ribonucleotide,1001,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,6.2091932072276945,.74059065711754724,2000,.13579501784843964,-1.1722513239426218,GDSC1
AICA Ribonucleotide,1001,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,6.8085665185219577,.80568800532199059,2000,.16592158431809195,-.70395423152139647,GDSC1
AICA Ribonucleotide,1001,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,6.1485920628573298,.72457816968169997,2000,.057180463156133773,-1.2195996779171414,GDSC1
AICA Ribonucleotide,1001,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,5.8108977672392363,.65090013785496259,2000,.15427005818129602,-1.4834440196408376,GDSC1
AICA Ribonucleotide,1001,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,5.3272482983878273,.57754494031900228,2000,.12045048941052625,-1.8613247756676745,GDSC1
AICA Ribonucleotide,1001,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,7.2283691413218083,.85657829790826168,2000,.09159902654210049,-.3759577326057863,GDSC1
AICA Ribonucleotide,1001,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,5.0171750650396651,.53147744423969068,2000,.16300963594169346,-2.1035884715620403,GDSC1
AICA Ribonucleotide,1001,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,7.9647752174212512,.95739256400567463,2000,.17880050543524798,.19940459631410246,GDSC1
AICA Ribonucleotide,1001,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,6.7539677532153988,.75787537267863325,2000,.098970283117347013,-.74661285939329636,GDSC1
Vinblastine,1004,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-6.0890803746884146,.32654325875621149,.10000000000000001,.14092852598838279,-1.3868180161457151,GDSC1
Vinblastine,1004,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,-5.2470041427436742,.47198294257068685,.10000000000000001,.081534661063739591,-.79114366555335636,GDSC1
Vinblastine,1004,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,-.69773917179562595,.95609663955543334,.10000000000000001,.022845928889748533,2.426950319813844,GDSC1
Vinblastine,1004,HEL,907053,LAML,blood,acute_myeloid_leukaemia,-3.4664979209199323,.76672420091031135,.10000000000000001,.096713460120934958,.46836449674341751,GDSC1
Vinblastine,1004,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,-4.4304318060177499,.59970849381191715,.10000000000000001,.12113640495147737,-.21351045618518155,GDSC1
Vinblastine,1004,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,-4.0996080401087287,.65703433396150146,.10000000000000001,.22885345824575865,.020510199478338733,GDSC1
Vinblastine,1004,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,-4.7493300159054934,.55310927524925202,.10000000000000001,.19112016093994727,-.43909512046343074,GDSC1
Vinblastine,1004,KY821,907300,LAML,blood,leukemia,-5.1924808686175394,.48091563448857666,.10000000000000001,.10407875053749152,-.75257457326078847,GDSC1
Vinblastine,1004,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-4.5124048862726918,.59291803907065299,.10000000000000001,.17922730813501672,-.2714972031025582,GDSC1
Vinblastine,1004,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,-4.7722810666885458,.54541744435665585,.10000000000000001,.099613465354760358,-.45533041098936516,GDSC1
Vinblastine,1004,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-6.4339946079558281,.3040730680493211,.10000000000000001,.079456444378289318,-1.6308060947988015,GDSC1
Vinblastine,1004,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,-5.6042199839280507,.42252818560594285,.10000000000000001,.17450388773456929,-1.0438337500690895,GDSC1
Vinblastine,1004,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,-4.0855894733842089,.67270536030148875,.10000000000000001,.10487661848092372,.030426760845447823,GDSC1
Vinblastine,1004,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,-3.2383162335682054,.78962028719958877,.10000000000000001,.054375431267239017,.62977741076950555,GDSC1
Vinblastine,1004,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,-5.2356763175464094,.47450815511727662,.10000000000000001,.10806709657547937,-.783130501587879,GDSC1
Vinblastine,1004,CMK,910566,LAML,blood,acute_myeloid_leukaemia,-2.4519479108437516,.89582652037305599,.10000000000000001,.071467522303763659,1.1860446728005167,GDSC1
Vinblastine,1004,CESS,910688,LAML,blood,acute_myeloid_leukaemia,-1.9846515214397786,.925220826843413,.10000000000000001,.079452448966079933,1.5166043807375436,GDSC1
Vinblastine,1004,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,-3.5768883099237554,.75989578983669581,.10000000000000001,.14444906790197251,.3902756957691545,GDSC1
Vinblastine,1004,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,-5.1823059831284501,.48216656896437815,.10000000000000001,.15512722813024463,-.74537698463859514,GDSC1
Vinblastine,1004,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,-6.8074521022092478,.21165332180319973,.10000000000000001,.11287839811301122,-1.8949853245693595,GDSC1
Vinblastine,1004,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,-1.1957538741721834,.94392376247468057,.10000000000000001,.075535173951857854,2.0746608557845709,GDSC1
Vinblastine,1004,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,-5.3899087578442506,.4509445286562983,.10000000000000001,.11587708466785153,-.89223262943504078,GDSC1
Vinblastine,1004,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,-5.4698280574931815,.43429765408202192,.10000000000000001,.10022323213422482,-.94876655725797576,GDSC1
Vinblastine,1004,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,-4.8812876071876747,.53231391014508755,.10000000000000001,.091039192667610305,-.53244029458289632,GDSC1
Vinblastine,1004,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,-3.9634533122688711,.69545608036588136,.10000000000000001,.17571705224939485,.11682437628247494,GDSC1
Vinblastine,1004,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,-4.6488466953268093,.5610748038579455,.10000000000000001,.089145279650320819,-.36801445762030782,GDSC1
Cisplatin,1005,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,1.8808013482325896,.86860763115148143,10,.13795117754561181,-.80666733583394312,GDSC1
Cisplatin,1005,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,2.031831185274418,.85861766068887602,10,.1324917764470688,-.67173074275443423,GDSC1
Cisplatin,1005,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,4.5329836102426588,.97357994331214148,10,.024519054512525968,1.5629070851622791,GDSC1
Cisplatin,1005,HEL,907053,LAML,blood,acute_myeloid_leukaemia,.50337808020656261,.66591080501314359,10,.13715549826353127,-2.0373168992337849,GDSC1
Cisplatin,1005,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,3.3650597377461362,.94081626327413259,10,.088605535623077838,.51943334899410232,GDSC1
Cisplatin,1005,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,1.1320922037133549,.74986259156088586,10,.18323956369983091,-1.4755964901501131,GDSC1
Cisplatin,1005,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,2.7058997682822934,.91731717191165929,10,.081503328061854105,-.069488696582960988,GDSC1
Cisplatin,1005,KY821,907300,LAML,blood,leukemia,3.2381174058486035,.94750430531652285,10,.077418139639829422,.40601757553287998,GDSC1
Cisplatin,1005,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,1.9527410461876529,.85688245765170423,10,.15152024377016016,-.74239329608551463,GDSC1
Cisplatin,1005,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,2.8613526732272501,.90073734730249422,10,.10417751784807214,.069399656794363565,GDSC1
Cisplatin,1005,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,1.2281400921217984,.73986435916959259,10,.20120353734306756,-1.3897831496329887,GDSC1
Cisplatin,1005,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,2.512595631015182,.86874546971362254,10,.14126542167181733,-.24219497914204052,GDSC1
Cisplatin,1005,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,3.5422329151593748,.98603074492319842,10,.032295085224383561,.67772753386164364,GDSC1
Cisplatin,1005,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,3.0044119701168657,.94636880319833527,10,.073241732580443711,.19721502433189464,GDSC1
Cisplatin,1005,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,1.903851240951153,.83607648592177086,10,.16753691083224734,-.78607356406532414,GDSC1
Cisplatin,1005,CMK,910566,LAML,blood,acute_myeloid_leukaemia,1.9962381524612272,.87947205840017939,10,.083172127700234036,-.70353109875858577,GDSC1
Cisplatin,1005,CESS,910688,LAML,blood,acute_myeloid_leukaemia,2.953095562656022,.94645562088896384,10,.082942573167308228,.15136672489998587,GDSC1
Cisplatin,1005,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,1.5549371526914284,.84081560629143248,10,.16673104509857392,-1.0978085117377563,GDSC1
Cisplatin,1005,OCI-AML3,1290455,LAML,blood,acute_myeloid_leukaemia,2.267285671209303,.88944525019512088,10,.11546582441556874,-.46136551440196427,GDSC1
Cisplatin,1005,NB4,1323913,LAML,blood,acute_myeloid_leukaemia,1.1067876133494636,.76491325878273397,10,.08346990258547278,-1.4982047063798003,GDSC1
Cisplatin,1005,ME-1,1330942,LAML,blood,acute_myeloid_leukaemia,4.113708111885761,.96927275354129994,10,.046734388569945572,1.1883082084229486,GDSC1
Cisplatin,1005,MOLM-13,1330947,LAML,blood,acute_myeloid_leukaemia,1.7030682981694663,.86126795241555376,10,.094415180094321705,-.96546173515853195,GDSC1
Cisplatin,1005,MOLM-16,1330948,LAML,blood,acute_myeloid_leukaemia,1.9469430121842597,.90700324031560808,10,.10639766536418779,-.74757351060670452,GDSC1
Cisplatin,1005,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,1.8385695131177753,.84605221147387977,10,.054189361885902641,-.84439908514590434,GDSC1
Cisplatin,1005,OCI-M1,1330985,LAML,blood,acute_myeloid_leukaemia,2.3668418369653348,.93543735570635334,10,.089506002896180742,-.37241772706205434,GDSC1
Cisplatin,1005,PL-21,1330991,LAML,blood,acute_myeloid_leukaemia,5.2653490204285101,.97901946087927016,10,.036843860073465858,2.2172340398579027,GDSC1
Cytarabine,1006,CTV-1,753548,LAML,blood,acute_myeloid_leukaemia,-2.9991450088608604,.34224071077591156,2,.14160688757551179,-1.9670227535765605,GDSC1
Cytarabine,1006,HL-60,905938,LAML,blood,acute_myeloid_leukaemia,.49856239799385832,.86629975854195829,2,.12593151003421632,.20237509769117484,GDSC1
Cytarabine,1006,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,2.9508978078641883,.97417190043449575,2,.02974920826134311,1.7233974560320398,GDSC1
Cytarabine,1006,HEL,907053,LAML,blood,acute_myeloid_leukaemia,-3.5905422163429908,.24806242621295493,2,.075151859562804402,-2.33382754366367,GDSC1
Cytarabine,1006,KASUMI-1,907275,LAML,blood,acute_myeloid_leukaemia,.30604982444668716,.83112084472615955,2,.091385094904843756,.082972210366528465,GDSC1
Cytarabine,1006,KG-1,907278,LAML,blood,acute_myeloid_leukaemia,.19364325199976568,.8352776644620421,2,.055048104794543216,.013253806746825331,GDSC1
Cytarabine,1006,KMOE-2,907280,LAML,blood,acute_myeloid_leukaemia,-.30399796541913338,.77273107970022104,2,.17991887263691936,-.29540030927645394,GDSC1
Cytarabine,1006,KY821,907300,LAML,blood,leukemia,1.1102052176703723,.9170115275125208,2,.10246806562740855,.5817369094165209,GDSC1
Cytarabine,1006,ML-2,908141,LAML,blood,acute_myeloid_leukaemia,-1.3022512747806363,.62767886294313802,2,.12401705910170754,-.91455117938801489,GDSC1
Cytarabine,1006,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,.24165623956176313,.81319979205676685,2,.081672350420681397,.043033104993960888,GDSC1
Cytarabine,1006,NKM-1,908448,LAML,blood,acute_myeloid_leukaemia,-.049336590520550117,.77972055624433512,2,.10495109550252302,-.13745060815989599,GDSC1
Cytarabine,1006,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,.82195235935882516,.86206406105615097,2,.097783906029350776,.40295262053708603,GDSC1
Cytarabine,1006,P31-FUJ,909253,LAML,blood,acute_myeloid_leukaemia,2.5524927517215028,.99468149530419336,2,.016524594917106158,1.4762930038310604,GDSC1
Cytarabine,1006,THP-1,909771,LAML,blood,acute_myeloid_leukaemia,2.9458256185281866,.99031368216634674,2,.023342786245728445,1.7202515105978446,GDSC1
Cytarabine,1006,QIMR-WIL,910545,LAML,blood,acute_myeloid_leukaemia,1.237064917799535,.91740533545576231,2,.098473573029527389,.66041963751817023,GDSC1
